,codigo_do_municipio,ano,proficiencia_media_matematica
196,2612554,2017,187.49333333333334
197,2612554,2018,194.7
198,2614105,2008,157.11666666666667
199,2614105,2009,161.54848484848486
200,2614105,2010,163.9875
201,2614105,2011,178.96774193548387
202,2614105,2012,181.08709677419355
203,2614105,2013,191.76296296296297
204,2614105,2014,191.20555555555555
205,2614105,2015,211.79444444444445
206,2614105,2016,201.2263157894737
207,2614105,2017,188.07619047619048
208,2614105,2018,202.9
209,2614303,2008,163.37272727272727
210,2614303,2009,178.0153846153846
211,2614303,2010,172.9
212,2614303,2011,178.77272727272728
213,2614303,2012,184.875
214,2614303,2013,197.78181818181818
215,2614303,2014,195.0
216,2614303,2015,188.18571428571428
217,2614303,2016,203.1
218,2614303,2017,202.52
219,2614303,2018,196.35000000000002
220,2614808,2008,157.425
221,2614808,2009,163.08125
222,2614808,2010,161.24117647058824
223,2614808,2011,169.07999999999998
224,2614808,2012,186.11875
225,2614808,2013,189.55
226,2614808,2014,186.35333333333335
227,2614808,2015,182.3235294117647
228,2614808,2016,183.6529411764706
229,2614808,2017,195.76666666666665
230,2614808,2018,211.04999999999998
231,2615607,2008,156.89000000000001
232,2615607,2009,167.59
233,2615607,2010,167.03125
234,2615607,2011,185.56666666666666
235,2615607,2012,193.55882352941177
236,2615607,2013,186.09375
237,2615607,2014,182.85789473684213
238,2615607,2015,185.2375
239,2615607,2016,181.67222222222222
240,2615607,2017,185.88823529411764
241,2615607,2018,200.13636363636363
242,2615805,2008,174.2
243,2615805,2009,186.3787234042553
244,2615805,2010,172.45714285714286
245,2615805,2011,200.4951219512195
246,2615805,2012,212.5
247,2615805,2013,220.7608695652174
248,2615805,2014,211.88809523809522
249,2615805,2015,219.46315789473684
250,2615805,2016,205.41351351351352
251,2615805,2017,184.93103448275863
252,2615805,2018,198.54285714285714
253,2616001,2008,162.24545454545455
254,2616001,2009,163.37857142857143
255,2616001,2010,166.65555555555557
256,2616001,2011,187.96666666666667
257,2616001,2012,189.5
258,2616001,2013,178.31875
259,2616001,2014,190.65454545454543
260,2616001,2015,194.38666666666668
261,2616001,2016,191.96666666666667
262,2616001,2017,203.20000000000002
263,2616001,2018,200.23333333333335
