,codigo_do_municipio,nome_do_municipio,ano,proficiencia_media_matematica,variacao_proficiencia_media_matematica,porcentagem_de_docentes_com_formacao_adequada_no_fundamental,porcentagem_de_alunos_do_ensino_fundamental_em_escolas_com_laboratorio_de_informatica,porcentagem_de_alunos_do_ensino_fundamental_em_escolas_com_acesso_a_internet
1881,2615409,Toritama (PE),2008,161.39166666666668,,,,
1882,2615409,Toritama (PE),2009,169.60000000000002,8.208333333333343,,,
1883,2615409,Toritama (PE),2010,173.14615384615385,3.5461538461538282,,,
1884,2615409,Toritama (PE),2011,183.42142857142855,10.275274725274699,,,
1885,2615409,Toritama (PE),2012,186.6266666666667,3.205238095238144,,,
1886,2615409,Toritama (PE),2013,177.1375,-9.489166666666705,12.3,48.08,65.93
1887,2615409,Toritama (PE),2014,170.96363636363637,-6.17386363636362,12.6,40.08,62.58
1888,2615409,Toritama (PE),2015,182.18571428571428,11.222077922077915,11.7,35.25,66.9
1889,2615409,Toritama (PE),2016,172.40769230769232,-9.778021978021968,10.0,26.46,55.78
1890,2615409,Toritama (PE),2017,187.96,15.552307692307693,33.3,34.92,40.59
1891,2615409,Toritama (PE),2018,186.74444444444444,-1.215555555555568,,,
1892,2615508,Tracunhaém (PE),2008,158.4125,,,,
1893,2615508,Tracunhaém (PE),2009,172.6,14.1875,,,
1894,2615508,Tracunhaém (PE),2010,152.74,-19.859999999999985,,,
1895,2615508,Tracunhaém (PE),2011,204.88,52.139999999999986,,,
1896,2615508,Tracunhaém (PE),2012,207.76666666666665,2.886666666666656,,,
1897,2615508,Tracunhaém (PE),2013,187.2,-20.566666666666663,49.0,75.94,73.8
1898,2615508,Tracunhaém (PE),2014,182.0,-5.199999999999989,48.2,77.54,71.08
1899,2615508,Tracunhaém (PE),2015,200.43333333333337,18.433333333333366,42.3,76.87,69.13
1900,2615508,Tracunhaém (PE),2016,196.78333333333333,-3.650000000000034,39.5,77.65,53.2
1901,2615508,Tracunhaém (PE),2017,200.25,3.4666666666666686,36.5,77.98,58.31
1902,2615508,Tracunhaém (PE),2018,211.55,11.300000000000011,,,
1903,2615607,Trindade (PE),2008,156.89,,,,
1904,2615607,Trindade (PE),2009,167.59,10.700000000000017,,,
1905,2615607,Trindade (PE),2010,167.03125,-0.5587500000000034,,,
1906,2615607,Trindade (PE),2011,185.56666666666663,18.535416666666634,,,
1907,2615607,Trindade (PE),2012,193.55882352941177,7.992156862745134,,,
1908,2615607,Trindade (PE),2013,186.09375,-7.465073529411768,39.7,73.7,87.31
1909,2615607,Trindade (PE),2014,182.85789473684213,-3.235855263157873,38.3,74.42,89.58
1910,2615607,Trindade (PE),2015,185.2375,2.3796052631578846,36.6,61.21,88.45
1911,2615607,Trindade (PE),2016,181.67222222222225,-3.5652777777777658,34.4,49.85,78.6
1912,2615607,Trindade (PE),2017,185.88823529411764,4.216013071895389,30.3,48.59,80.42
1913,2615607,Trindade (PE),2018,200.13636363636363,14.248128342245991,,,
1914,2615706,Triunfo (PE),2008,187.3777777777778,,,,
1915,2615706,Triunfo (PE),2009,190.47272727272727,3.094949494949475,,,
1916,2615706,Triunfo (PE),2010,177.0625,-13.410227272727269,,,
1917,2615706,Triunfo (PE),2011,226.26666666666668,49.20416666666668,,,
1918,2615706,Triunfo (PE),2012,240.7875,14.520833333333314,,,
1919,2615706,Triunfo (PE),2013,227.49,-13.297499999999985,28.6,91.37,69.07
1920,2615706,Triunfo (PE),2014,234.8777777777778,7.387777777777785,28.7,91.99,70.8
1921,2615706,Triunfo (PE),2015,232.2,-2.6777777777778056,31.5,83.45,75.7
1922,2615706,Triunfo (PE),2016,236.66666666666663,4.46666666666664,31.2,75.39,81.01
1923,2615706,Triunfo (PE),2017,240.4111111111111,3.7444444444444684,41.6,73.85,83.56
1924,2615706,Triunfo (PE),2018,253.63333333333333,13.222222222222229,,,
1925,2615805,Tupanatinga (PE),2008,174.2,,,,
1926,2615805,Tupanatinga (PE),2009,186.3787234042553,12.178723404255322,,,
1927,2615805,Tupanatinga (PE),2010,172.45714285714286,-13.921580547112455,,,
1928,2615805,Tupanatinga (PE),2011,200.4951219512195,28.037979094076633,,,
1929,2615805,Tupanatinga (PE),2012,212.5,12.004878048780512,,,
1930,2615805,Tupanatinga (PE),2013,220.7608695652174,8.260869565217405,16.5,68.32,55.48
1931,2615805,Tupanatinga (PE),2014,211.8880952380952,-8.872774327122215,17.6,69.5,56.51
1932,2615805,Tupanatinga (PE),2015,219.46315789473684,7.575062656641649,48.8,70.5,58.65
1933,2615805,Tupanatinga (PE),2016,205.41351351351352,-14.049644381223317,44.9,71.61,77.3
1934,2615805,Tupanatinga (PE),2017,184.93103448275863,-20.482479030754888,29.1,74.39,63.68
1935,2615805,Tupanatinga (PE),2018,198.54285714285717,13.61182266009854,,,
1936,2615904,Tuparetama (PE),2008,191.3,,,,
1937,2615904,Tuparetama (PE),2009,206.51666666666665,15.21666666666664,,,
1938,2615904,Tuparetama (PE),2010,205.63333333333333,-0.8833333333333258,,,
1939,2615904,Tuparetama (PE),2011,238.625,32.991666666666674,,,
1940,2615904,Tuparetama (PE),2012,239.4,0.7750000000000057,,,
1941,2615904,Tuparetama (PE),2013,230.7,-8.700000000000017,52.7,53.79,100.0
1942,2615904,Tuparetama (PE),2014,235.4333333333333,4.73333333333332,57.6,45.62,100.0
1943,2615904,Tuparetama (PE),2015,233.86,-1.573333333333295,53.2,45.29,100.0
1944,2615904,Tuparetama (PE),2016,240.04,6.179999999999978,51.3,69.36,100.0
1945,2615904,Tuparetama (PE),2017,231.44,-8.599999999999994,46.2,72.35,100.0
1946,2615904,Tuparetama (PE),2018,237.56000000000003,6.120000000000033,,,
1947,2616001,Venturosa (PE),2008,162.24545454545455,,,,
1948,2616001,Venturosa (PE),2009,163.37857142857143,1.1331168831168839,,,
1949,2616001,Venturosa (PE),2010,166.65555555555557,3.276984126984132,,,
1950,2616001,Venturosa (PE),2011,187.96666666666667,21.311111111111103,,,
1951,2616001,Venturosa (PE),2012,189.5,1.5333333333333314,,,
1952,2616001,Venturosa (PE),2013,178.31875,-11.181250000000006,32.5,73.74,83.55
1953,2616001,Venturosa (PE),2014,190.65454545454543,12.335795454545433,34.7,87.89,83.01
1954,2616001,Venturosa (PE),2015,194.38666666666668,3.732121212121257,32.8,80.65,87.82
1955,2616001,Venturosa (PE),2016,191.96666666666667,-2.420000000000016,34.9,79.49,92.77
1956,2616001,Venturosa (PE),2017,203.2,11.23333333333332,36.5,78.72,92.91
1957,2616001,Venturosa (PE),2018,200.23333333333332,-2.9666666666666686,,,
1958,2616100,Verdejante (PE),2008,144.54000000000002,,,,
1959,2616100,Verdejante (PE),2009,162.35,17.809999999999974,,,
1960,2616100,Verdejante (PE),2010,160.13,-2.219999999999999,,,
1961,2616100,Verdejante (PE),2011,182.16,22.03,,,
1962,2616100,Verdejante (PE),2012,168.45,-13.710000000000008,,,
1963,2616100,Verdejante (PE),2013,187.11111111111111,18.661111111111126,33.1,90.49,83.59
1964,2616100,Verdejante (PE),2014,181.78,-5.331111111111113,30.5,89.69,62.26
1965,2616100,Verdejante (PE),2015,184.1875,2.407499999999999,29.1,96.42,55.68
1966,2616100,Verdejante (PE),2016,185.2375,1.0500000000000114,32.3,95.67,54.6
1967,2616100,Verdejante (PE),2017,176.43333333333334,-8.804166666666674,30.5,69.71,36.46
1968,2616100,Verdejante (PE),2018,204.96666666666667,28.53333333333333,,,
1969,2616183,Vertente do Lério (PE),2008,163.79000000000002,,,,
1970,2616183,Vertente do Lério (PE),2009,162.0,-1.7900000000000205,,,
1971,2616183,Vertente do Lério (PE),2010,169.86666666666667,7.866666666666674,,,
1972,2616183,Vertente do Lério (PE),2011,179.58888888888887,9.7222222222222,,,
1973,2616183,Vertente do Lério (PE),2012,188.2,8.611111111111114,,,
1974,2616183,Vertente do Lério (PE),2013,190.3,2.1000000000000227,25.6,55.18,8.96
1975,2616183,Vertente do Lério (PE),2014,182.12857142857143,-8.171428571428578,30.7,54.08,76.21
1976,2616183,Vertente do Lério (PE),2015,173.42000000000002,-8.708571428571418,36.2,52.15,77.17
1977,2616183,Vertente do Lério (PE),2016,190.47142857142856,17.051428571428545,37.6,0.0,74.82
1978,2616183,Vertente do Lério (PE),2017,200.2,9.728571428571428,37.4,0.0,69.72
1979,2616183,Vertente do Lério (PE),2018,201.95,1.75,,,
1980,2616209,Vertentes (PE),2008,155.8,,,,
1981,2616209,Vertentes (PE),2009,184.27692307692308,28.47692307692307,,,
1982,2616209,Vertentes (PE),2010,191.15454545454543,6.877622377622345,,,
1983,2616209,Vertentes (PE),2011,190.3181818181818,-0.8363636363636147,,,
1984,2616209,Vertentes (PE),2012,187.56666666666663,-2.7515151515151786,,,
1985,2616209,Vertentes (PE),2013,183.58571428571423,-3.9809523809524023,28.0,70.38,70.38
1986,2616209,Vertentes (PE),2014,196.97,13.384285714285767,29.9,66.88,66.88
1987,2616209,Vertentes (PE),2015,185.0,-11.969999999999999,28.2,67.51,93.6
1988,2616209,Vertentes (PE),2016,191.04,6.039999999999992,27.9,68.21,93.85
1989,2616209,Vertentes (PE),2017,194.8571428571429,3.8171428571428976,29.6,64.54,96.82
1990,2616209,Vertentes (PE),2018,196.21666666666667,1.359523809523779,,,
1991,2616308,Vicência (PE),2008,145.68695652173915,,,,
1992,2616308,Vicência (PE),2009,158.02380952380952,12.33685300207037,,,
1993,2616308,Vicência (PE),2010,157.79999999999998,-0.22380952380953545,,,
1994,2616308,Vicência (PE),2011,166.02777777777777,8.227777777777789,,,
1995,2616308,Vicência (PE),2012,170.33333333333334,4.305555555555571,,,
1996,2616308,Vicência (PE),2013,172.1578947368421,1.824561403508767,30.1,73.58,78.87
1997,2616308,Vicência (PE),2014,176.25882352941176,4.100928792569647,27.0,77.51,89.49
1998,2616308,Vicência (PE),2015,183.3,7.041176470588255,25.6,79.2,97.26
1999,2616308,Vicência (PE),2016,181.45625,-1.84375,28.5,79.18,82.51
2000,2616308,Vicência (PE),2017,199.1357142857143,17.67946428571429,32.2,74.09,97.37
2001,2616308,Vicência (PE),2018,198.275,-0.8607142857142946,,,
2002,2616407,Vitória de Santo Antão (PE),2008,172.44310344827588,,,,
2003,2616407,Vitória de Santo Antão (PE),2009,172.50727272727272,0.0641692789968431,,,
2004,2616407,Vitória de Santo Antão (PE),2010,166.7109090909091,-5.796363636363623,,,
2005,2616407,Vitória de Santo Antão (PE),2011,174.25357142857143,7.542662337662335,,,
2006,2616407,Vitória de Santo Antão (PE),2012,180.59607843137252,6.342507002801085,,,
2007,2616407,Vitória de Santo Antão (PE),2013,175.69799999999998,-4.898078431372539,32.2,74.76,80.03
2008,2616407,Vitória de Santo Antão (PE),2014,173.86875,-1.8292499999999734,31.7,73.3,81.67
2009,2616407,Vitória de Santo Antão (PE),2015,181.66382978723405,7.7950797872340445,29.6,73.97,84.3
2010,2616407,Vitória de Santo Antão (PE),2016,170.82142857142858,-10.842401215805467,37.3,75.28,82.91
2011,2616407,Vitória de Santo Antão (PE),2017,180.08461538461538,9.263186813186792,41.9,59.35,84.68
2012,2616407,Vitória de Santo Antão (PE),2018,182.98695652173916,2.902341137123784,,,
2013,2616506,Xexéu (PE),2008,156.03,,,,
2014,2616506,Xexéu (PE),2009,174.83846153846156,18.808461538461557,,,
2015,2616506,Xexéu (PE),2010,170.29090909090908,-4.5475524475524765,,,
2016,2616506,Xexéu (PE),2011,180.63333333333333,10.342424242424244,,,
2017,2616506,Xexéu (PE),2012,188.77272727272728,8.139393939393955,,,
2018,2616506,Xexéu (PE),2013,190.45714285714288,1.6844155844156035,14.5,34.96,81.84
2019,2616506,Xexéu (PE),2014,210.78181818181815,20.32467532467527,21.3,32.01,81.68
2020,2616506,Xexéu (PE),2015,211.34166666666667,0.5598484848485157,22.1,33.85,91.03
2021,2616506,Xexéu (PE),2016,207.0909090909091,-4.250757575757575,22.1,29.61,91.02
2022,2616506,Xexéu (PE),2017,219.29230769230767,12.20139860139858,20.4,26.14,90.68
2023,2616506,Xexéu (PE),2018,226.6142857142857,7.321978021978026,,,
